RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394831,874,"Marshall, MO",Msa,MO,136170,135649,135422,136030,136577,136453,135886,135601,134735,134210,133556,134236,135498,136472,137037,136956,137532,138173,138793,139217,140219,141562,142684,143682,144577,148650,153023,157208,157745,157470,158488,162173,167326
394837,874,"Maryville, MO",Msa,MO,169966,171014,172003,172675,173486,173323,173542,173375,174250,174516,175243,175505,175757,175777,176773,177587,178281,178417,178706,178587,177516,177049,176581,176572,176563,177327,179613,181069,183048,184081,185964,187136,
394337,876,"Arkadelphia, AR",Msa,AR,156118,157049,157837,158741,159631,160360,160689,161272,161734,162313,162889,163590,164366,165133,165847,166646,166855,166834,166710,166296,166587,166981,169237,170586,171938,172671,173878,175218,176178,177325,178356,178951,182393
394793,877,"Liberal, KS",Msa,KS,141487,141461,141531,141900,142296,142750,143087,143281,143432,143654,143846,143917,143758,143604,143479,143698,144179,144717,145081,145182,145518,145532,144686,143481,141103,140601,140189,141168,142088,142871,143928,144633,146069
394784,878,"Levelland, TX",Msa,TX,183077,183654,184555,185293,185994,186200,186434,186956,187938,188992,190090,190617,191070,190594,190356,189933,190251,190458,191232,191199,191492,191874,193667,195340,196902,198634,200003,199073,197699,196679,197980,199179,
395198,879,"Wahpeton, ND",Msa,ND,163839,164003,164378,165492,166685,167651,168595,169394,170356,171279,171805,172311,172201,172229,172094,172627,172273,171943,171518,171409,170772,170468,171474,173085,174239,174872,175394,176029,176057,176080,176244,177022,
394868,880,"Mitchell, SD",Msa,SD,192483,193204,193743,194201,194545,195261,196000,196773,197199,197492,197527,197902,198506,199843,201222,202508,202548,202468,202219,202655,203083,203543,204425,205287,206360,207941,209392,210877,211337,212431,213693,215357,
395130,881,"Sterling, CO",Msa,CO,220967,221731,222482,223277,224123,225066,225928,226980,227752,228456,227966,227533,227185,227780,228526,229303,229709,229914,230283,231095,231875,232609,234047,235416,236890,237800,238930,239915,242111,244612,247267,248899,
394959,882,"Pampa, TX",Msa,TX,178829,179224,179480,179851,180105,180490,180647,181023,176152,176612,176964,182352,182511,182163,181602,181178,181248,181631,182401,182775,183624,183984,185519,186597,187761,189290,190726,191921,192817,192699,193074,192769,
395241,883,"Yankton, SD",Msa,SD,209153,209744,210500,211340,212135,212626,213027,213505,213961,214313,214392,214532,214644,215291,215943,217304,217577,217733,217645,218267,218172,218366,218997,220594,221672,223095,224254,225451,225920,226685,227585,228701,
395227,884,"Williston, ND",Msa,ND,284130,286510,288671,291513,293276,295095,296204,297807,299017,300262,299984,300181,299869,301074,302164,303592,303853,303754,303581,303102,300359,298232,298086,300649,302663,303932,305091,306509,306813,306296,306034,305912,309671
394945,885,"Oskaloosa, IA",Msa,IA,156590,157032,157365,157828,158260,158720,159129,159606,160314,161181,161730,162249,162153,162141,161962,162242,162455,162658,162904,162922,163165,163292,164038,164632,165219,166044,166444,167037,166830,167087,167354,168127,
394418,886,"Brookings, OR",Msa,OR,422082,422995,424089,426297,428309,430335,431748,433335,434652,435386,435151,434815,435516,435835,435842,436012,436200,436894,437169,439486,442078,445456,448369,451274,453975,458410,463173,467525,474403,481005,487983,491375,
394687,887,"Hood River, OR",Msa,OR,523887,526351,529046,531247,533378,535208,537478,540003,542449,545055,545775,546877,547330,548291,548615,549124,550054,550809,552318,554714,558147,561588,565739,569618,573426,578101,582439,586790,593478,600683,608296,612669,
394371,888,"Beatrice, NE",Msa,NE,135575,136298,136863,137367,137832,138421,139407,140225,140924,141412,141240,140934,140501,140819,141420,142075,142408,142860,143182,143315,143202,143388,144591,145835,146920,147810,148748,149830,150627,151601,152698,153650,
394403,889,"Borger, TX",Msa,TX,159477,159782,160214,160508,161010,161345,161743,162024,162511,162920,163265,163401,163559,163526,163464,163381,163376,163546,163743,163796,163718,163586,163827,164211,164713,165835,166741,167288,167857,168928,170406,171399,
395014,890,"Raymondville, TX",Msa,TX,197407,198115,199011,199503,201033,202060,203781,204806,206431,207322,208246,208310,208469,208420,209301,210150,211563,212092,212338,211710,212062,212982,214957,216836,219156,221708,224675,227063,230046,232500,234892,236641,
394564,891,"Elk City, OK",Msa,OK,196756,198398,198997,199688,200241,200472,200504,200610,200779,201523,203574,205622,207277,207008,206331,206045,205840,206212,206054,206396,206444,206896,208789,210813,212437,212876,213034,213526,214852,216696,218294,219055,222285
394656,892,"Grenada, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,208194,208988,209462,209862,210161,210606,211799,213063,215858
394544,893,"Dumas, TX",Msa,TX,218680,220038,221566,222969,224657,225500,226023,226213,227060,221014,214324,207144,207318,207377,207476,206882,207003,207074,207626,207536,207990,208153,208963,209906,210954,213319,214913,216636,217666,219174,220808,221584,
394676,894,"Helena, AR",Msa,AR,78753,80024,80341,80247,79991,79786,79914,79126,78935,79280,79941,81085,82300,83218,83362,82632,82462,82057,81931,82027,83319,84701,86601,85809,85086,82533,82784,81403,82311,82156,84166,85180,86537
394965,895,"Parsons, KS",Msa,KS,,,,,,,,,,,,,82303,82067,82064,81947,81769,81651,81810,82221,82949,84057,85652,86913,87749,88159,88597,88955,89387,90031,90799,91415,93952
395003,896,"Price, UT",Msa,UT,197816,198304,198434,199210,199843,200620,201017,201854,202349,202772,202428,202049,201641,201595,201896,202459,202922,203477,204434,205860,207261,208286,209428,210598,211637,214036,216619,219495,222195,225049,228031,229860,231919
753914,897,"Port Lavaca, TX",Msa,TX,237019,238086,238920,239672,240556,241476,242182,242714,243488,244446,245215,245669,246420,246679,246594,246002,245794,245813,246116,246169,247414,248988,252080,253994,255723,257364,259540,261661,263478,264911,266426,267249,
395239,898,"Worthington, MN",Msa,MN,179619,179998,180809,181584,182452,183052,183805,184339,185087,185550,185679,185672,185903,185773,185694,185662,186515,187489,188522,189206,190093,190980,192825,194470,195791,196574,197564,198783,199904,200945,202082,203388,
394979,899,"Pierre, SD",Msa,SD,218589,219500,220425,221206,221816,222163,222703,223162,223841,224354,224808,225331,225907,226978,228035,229208,229204,229152,229246,229946,230632,231261,232256,233156,234031,235333,236609,237627,237870,238277,238630,239412,
394578,900,"Evanston, WY",Msa,WY,236679,237772,239090,240513,242068,243461,244708,245736,246604,247445,248073,248809,249712,250376,250929,251451,251657,252167,252424,253289,254043,254925,256199,257610,258909,260417,261855,263422,264847,266408,268204,269951,
394718,901,"Jamestown, ND",Msa,ND,220621,221702,222814,223790,224532,225180,226139,227350,228571,229657,229805,229943,229591,229979,229752,229692,228734,228363,227991,227589,224823,222313,221067,222156,223038,223668,224450,225313,225273,225111,225139,225984,228745
395004,902,"Prineville, OR",Msa,OR,349466,350492,351539,353408,355222,357295,359544,361519,363594,365471,366934,368553,370214,371930,373178,374507,375440,376645,377854,380769,384452,388425,392246,395509,398377,404596,410919,417651,423743,429619,435422,439072,
394659,905,"Guymon, OK",Msa,OK,,162439,162643,162839,163111,163230,163420,163645,164320,164956,166881,168555,170394,170830,171210,171096,170655,166923,167407,168251,172417,172619,173604,174772,176694,177799,178912,179494,180510,181975,182242,182150,184138
395135,908,"Storm Lake, IA",Msa,IA,146319,146866,147364,147699,148004,148250,148431,148557,148890,149664,150418,151153,151565,151874,152243,152541,152795,153061,153490,153520,153536,153683,154721,155739,156554,157269,157913,158587,158771,158992,159231,159794,
395236,909,"Woodward, OK",Msa,OK,189794,190562,191459,192329,192162,192092,191893,192142,192343,193264,195599,197728,199680,199788,200016,199970,199719,196743,193679,191025,191302,191879,193451,194662,195786,196751,198055,198980,200012,201408,203126,203971,207276
394996,910,"Portales, NM",Msa,NM,161020,159551,160249,160484,160273,160325,161112,162309,163860,164960,165001,165502,165327,165624,164539,165629,167246,169310,169957,170317,170976,171901,173143,174467,175418,176427,177179,178073,179471,180659,182136,181276,182684
394678,911,"Hereford, TX",Msa,TX,148157,149233,149642,150306,151228,152130,152918,153803,154745,155602,155971,156102,156843,157380,157778,157466,157405,157389,157643,158271,159136,160068,161056,162010,163017,164221,165662,166797,167063,167513,167961,169047,
753908,913,"Othello, WA",Msa,WA,217863,218714,219583,220709,221936,223413,224434,225864,227344,229107,228986,228882,228406,228700,228926,229315,230660,231798,233385,234799,236453,238217,240601,243154,245024,247281,249141,251132,253221,255818,258535,258998,
394805,914,"Los Alamos, NM",Msa,NM,370826,373171,375780,378128,381044,383952,387489,390554,391996,392872,393571,395499,397539,399193,400659,401778,403383,405784,406155,406423,406429,408770,412673,416538,420287,423211,426207,429398,434053,438873,444317,447441,455421
394594,915,"Fitzgerald, GA",Msa,GA,153092,153502,154152,154893,155728,156397,157435,158273,159286,159804,159359,158763,157678,157899,158122,158656,158919,159118,159287,159124,158942,159112,160289,161520,162521,162703,162975,163444,164647,165877,167075,167118,
