RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
395022,45,"Richmond, VA",Msa,VA,154393,155511,156444,156998,157601,158428,159367,160191,160773,161400,161698,162220,162919,164051,165242,165954,166828,167630,168763,169629,170454,171475,172880,174841,176985,179216,181192,183130,185445,188053,190485,192268,194375
394910,46,"New Orleans, LA",Msa,LA,139004,138704,138651,138720,139215,139781,140346,140807,141039,141101,140879,141434,141835,142161,141832,142085,142389,142652,142761,143288,144105,145183,146380,148126,149881,151383,152287,153128,154292,155881,158117,160523,162967
394425,47,"Buffalo, NY",Msa,NY,134533,135417,136814,137568,138466,139043,139457,139701,139800,140169,140832,141509,142218,142614,142963,143385,143436,143646,144482,146477,149287,151849,154407,156491,158609,160476,162209,164067,,172861,177795,179802,180647
395012,48,"Raleigh, NC",Msa,NC,175747,177265,178194,178869,179137,179817,180453,180973,181582,182369,183471,184356,185143,185833,186982,188235,189241,189961,190888,192361,194152,195929,197985,200477,203652,206902,210049,212964,216527,221372,227831,235363,242030
394388,49,"Birmingham, AL",Msa,AL,71357,71626,71900,71811,72373,73147,74098,74424,74730,74914,75458,75793,76474,77030,78239,79487,80605,80941,81132,81875,82999,84248,85072,86122,87641,89148,90502,91168,92115,93261,95327,97181,98699
395053,50,"Salt Lake City, UT",Msa,UT,284827,288552,291005,291693,291726,292516,293533,295557,297381,298194,298684,299394,302630,305361,308323,309811,312486,314825,317530,320835,324066,328383,332611,338530,344107,350733,357053,363993,372497,383287,393545,402355,407037
395031,51,"Rochester, NY",Msa,NY,122662,123535,124167,124786,125286,125910,126249,126678,127047,127465,127800,128022,128319,128950,129738,130746,131541,132148,133111,134292,135878,137406,138719,140059,141131,142524,144390,146377,148828,151687,154541,156213,156848
394640,52,"Grand Rapids, MI",Msa,MI,162266,163044,163851,165044,166468,167175,167400,167009,167302,167851,169312,170470,171831,172836,174111,175665,175766,175649,176044,178159,180670,182709,184756,186746,188900,191156,193476,195613,198280,201894,205703,208690,210495
395167,53,"Tucson, AZ",Msa,AZ,171961,172928,173796,174674,175409,176676,177752,178858,179956,180765,182120,184208,185433,186534,187501,189415,190553,191645,193360,195753,198265,200479,203820,207539,211954,215461,218194,220849,225363,232245,239575,245232,249670
753924,54,"Urban Honolulu, HI",Msa,HI,501159,502894,504620,504871,505294,507169,508083,507750,505368,503562,500509,497032,495520,495116,494976,495108,496590,500596,501884,502180,501711,502469,503038,503104,504744,507160,511514,515953,524177,532929,542544,548592,555020
395169,55,"Tulsa, OK",Msa,OK,78037,78331,78825,79218,79396,79658,79969,80463,80933,81445,81889,82185,82696,83233,83767,84062,84416,84714,85087,85489,86220,87000,87959,88992,90124,90869,91909,92857,94289,95584,96985,98342,99835
394619,56,"Fresno, CA",Msa,CA,168542,169314,170797,171403,171665,172021,173966,175773,176101,175729,175630,176255,177001,177642,178865,180091,180427,179830,181776,185089,189176,191009,192859,195310,198027,201173,204970,208823,213594,218490,225093,230372,235334
395238,57,"Worcester, MA",Msa,MA,228622,228547,228307,229196,230854,232676,233649,234607,234993,236216,237211,238602,240291,241844,244069,245413,246386,246546,247496,249861,253326,257751,262447,266129,269515,272762,278197,283028,287577,291402,295733,300091,302541
394415,58,"Stamford, CT",Msa,CT,275802,275980,275866,276519,277089,275443,273554,272496,272801,274408,274938,275452,275401,275432,275505,276092,275564,276748,278276,282306,286368,291311,295269,298768,301821,304919,309092,311785,316452,322511,329617,334020,335260
394312,59,"Albuquerque, NM",Msa,NM,151364,152273,152863,153617,154408,155419,156287,157190,158126,158453,159027,159666,160940,162167,163673,165046,166550,167494,169037,170477,172486,174288,176957,179455,182525,185493,188597,191096,194208,197675,201971,205076,207964
