opportunity_id,Est_Revenue,Annual_Revenue,days_active,No_of_Employees,Won
c9c50a61-ba4d-e611-8113-005056ad4f9d,34076.0,125810963.0,0.0031712962962962,300.0,1
04ec8a37-054d-e611-810b-005056ad6943,2220.0,125810963.0,0.0016550925925925,300.0,1
d3583fee-174d-e611-8113-005056ad4f9d,5180.0,125810963.0,0.0011689814814814,300.0,1
587deb91-2a4d-e611-8113-005056ad4f9d,18488.0,125810963.0,0.0016087962962962,300.0,1
fb5214c2-05aa-ec11-a9e6-005056b5913b,409990.0,125810963.0,0.0024652777777777,300.0,1
7d3521da-fabc-e911-a9b6-005056b57426,828072.0,125810963.0,688.3707523148148,300.0,1
23ff76d4-8124-e711-8113-005056ad09ed,6920.0,125810963.0,0.0007060185185185,300.0,0
abcd4294-ddd6-e711-811f-005056ad6943,59400.0,125810963.0,4.360150462962963,300.0,1
03870b81-8124-e711-8113-005056ad09ed,3176.0,125810963.0,0.0006597222222222,300.0,0
a4be20a7-f08f-e611-8110-005056ad6943,370800.0,125810963.0,48.96421296296296,300.0,1
0fbb484f-8c0d-e711-8111-005056ad09ed,157800.0,125810963.0,0.0025810185185185,300.0,1
9c035b16-14f2-e611-8111-005056ad09ed,122800.0,125810963.0,0.001412037037037,300.0,1
cc8700f2-590e-e711-8111-005056ad09ed,118360.0,125810963.0,0.0022453703703703,300.0,1
51cbf41b-362c-e711-8116-005056ad6943,135360.0,125810963.0,0.0009606481481481,300.0,1
b84b2921-7f24-e711-8115-005056ad6943,5440.0,125810963.0,0.0010532407407407,300.0,1
0f9c03e7-2c9b-e711-8118-005056ad09ed,127140.0,125810963.0,28.510277777777777,300.0,1
0d266a72-2e9b-e711-8118-005056ad09ed,104080.0,125810963.0,13.30121527777778,300.0,1
68d45bc6-2e9b-e711-8118-005056ad09ed,19200.0,125810963.0,0.1352662037037037,300.0,1
984cfeec-2c9b-e711-8118-005056ad09ed,2500.0,125810963.0,279.41328703703704,300.0,0
61fd5494-4ab9-e911-a9b6-005056b5913b,2000000.0,0.0,152.10310185185185,2.0,0
f5cadf6d-2f9b-e711-8118-005056ad09ed,50000.0,301576944.0,99.0541550925926,1300.0,0
2342c791-2f9b-e711-8118-005056ad09ed,500.0,23609400.0,52.66994212962963,238.0,1
16efa8c1-2f9b-e711-8118-005056ad09ed,14500.0,26855586.0,188.6897337962963,102.0,0
ee5e87df-2f9b-e711-8118-005056ad09ed,40000.0,133100000.0,56.43071759259259,350.0,0
98d9395d-309b-e711-8118-005056ad09ed,1500000.0,125810963.0,55.339444444444446,300.0,0
3c4da1e1-1312-e611-8107-005056ad1ac5,19100.0,133100000.0,57.41424768518519,350.0,1
db590ce8-124a-e711-8115-005056ad09ed,7400.0,133100000.0,0.0013541666666666,350.0,0
8b13d05b-0e4a-e711-8117-005056ad6943,27380.0,133100000.0,0.0011574074074074,350.0,0
866b37e6-14f2-e611-8111-005056ad09ed,50000.0,133100000.0,0.0009027777777777,350.0,1
b6300c99-309b-e711-8118-005056ad09ed,1779418.0,133100000.0,137.75579861111112,350.0,1
61adb43a-2d9b-e711-8118-005056ad09ed,920000.0,692520.0,177.52364583333335,1000.0,0
5fddae46-2d9b-e711-8118-005056ad09ed,8000000.0,692520.0,83.69563657407407,1000.0,0
913e5dd6-2d9b-e711-8118-005056ad09ed,9041.16,50031237.0,23.63300925925926,200.0,0
151f124f-b2e1-e611-8111-005056ad09ed,16525.48,50031237.0,0.0013657407407407,200.0,1
a25596a8-9215-e711-811c-005056ad4f9d,5600.0,50031237.0,0.000787037037037,200.0,1
e8589f51-520e-e711-8113-005056ad6943,4365.0,50031237.0,0.0025925925925925,200.0,1
8538c7e0-b2e1-e611-8111-005056ad09ed,5000.0,50031237.0,0.0008680555555555,200.0,1
8f057fd9-7466-e711-8116-005056ad09ed,2634702.0,3531735.0,0.000949074074074,45.0,1
20462169-9606-e811-812b-005056ad4f9d,30000.0,3531735.0,628.2962037037037,45.0,0
146b6e35-4cb3-e711-811b-005056ad6943,77537.0,3531735.0,9.135497685185186,45.0,1
3cef217e-4329-e811-812d-005056ad4f9d,11660.0,3531735.0,25.16274305555556,45.0,1
6002fe5f-2e9b-e711-8118-005056ad09ed,0.0,3531735.0,5.276608796296296,45.0,1
312c839c-2e9b-e711-8118-005056ad09ed,165149.0,3531735.0,41.03743055555555,45.0,1
1b909189-9606-e811-812b-005056ad4f9d,158239.41,3531735.0,48.37665509259259,45.0,1
03ff3206-2e9b-e711-8118-005056ad09ed,117803.0,133100000.0,92.60986111111112,350.0,1
69590150-2f9b-e711-8118-005056ad09ed,750000.0,26855586.0,365.6128009259259,102.0,0
b2a2390c-2e9b-e711-8118-005056ad09ed,25000.0,26855586.0,930.6552662037036,102.0,0
adb12c18-2e9b-e711-8118-005056ad09ed,0.0,3531735.0,12.415416666666667,45.0,1
1802fe5f-2e9b-e711-8118-005056ad09ed,9300.0,26855586.0,10.565092592592592,102.0,1
ab7f5f30-3f5c-e711-8116-005056ad09ed,16511.66,23609400.0,0.0008564814814814,238.0,1
623976a8-2e9b-e711-8118-005056ad09ed,64800.0,301576944.0,100.45910879629628,1300.0,0
8436400e-2f9b-e711-8118-005056ad09ed,60597.0,26855586.0,26.629212962962963,102.0,1
00522626-2f9b-e711-8118-005056ad09ed,2880.0,26855586.0,0.5836689814814815,102.0,1
7075e767-2f9b-e711-8118-005056ad09ed,13340.0,23609400.0,113.58885416666666,238.0,0
2477d079-2f9b-e711-8118-005056ad09ed,211610.0,133100000.0,63.7553125,350.0,1
c2a5b2a3-2f9b-e711-8118-005056ad09ed,15000.0,23609400.0,0.5803472222222222,238.0,1
89fbaaa9-2f9b-e711-8118-005056ad09ed,20000.0,66697954.0,284.7136111111111,120.0,0
96d926a3-bfd9-eb11-a9d4-005056b5913b,57000.0,5572667.0,89.91087962962963,1.0,0
2a12f0b6-cfb8-eb11-a9d8-005056b506e9,1651200.0,5572667.0,131.82679398148147,1.0,0
2f6f8321-4b26-e811-8122-005056ad09ed,1500000.0,5572667.0,920.7306597222222,1.0,0
e507a69e-51d4-e611-811b-005056ad4f9d,33235.07,66697954.0,0.0007175925925925,120.0,1
48f53b08-2f9b-e711-8118-005056ad09ed,500000.0,50031237.0,1376.7137847222225,200.0,0
bda2390c-2e9b-e711-8118-005056ad09ed,30000.0,102870836.0,30.58008101851852,350.0,1
ea5a4a73-a9a0-e811-8127-005056ad09ed,1133840.0,102870836.0,64.09747685185185,350.0,1
e44ca1e1-1312-e611-8107-005056ad1ac5,1000000.0,102870836.0,250.1038888888889,350.0,0
4a4da1e1-1312-e611-8107-005056ad1ac5,5000.0,102870836.0,57.41416666666667,350.0,1
94e10cdb-8921-e911-813d-005056ad4f9d,31680.0,102870836.0,5.227037037037037,350.0,1
c033d65a-c345-e911-a9a6-005056b5913b,31680.0,102870836.0,69.07077546296296,350.0,0
23a24b22-c65b-e911-a9a7-005056b57426,121000.0,102870836.0,8.79511574074074,350.0,1
50d7058a-ae62-e911-a9ab-005056b506e9,26400.0,102870836.0,0.1636226851851852,350.0,1
f0e5968f-9a17-ea11-a9b8-005056b57426,38360.0,102870836.0,36.10065972222223,350.0,1
c4e0fb87-6cad-e911-a9b6-005056b57426,106000.0,102870836.0,224.1209027777778,350.0,1
121e58d5-e13e-ea11-a9ba-005056b5913b,204120.0,102870836.0,39.05288194444445,350.0,1
da36aa3c-c73e-e911-a9a9-005056b506e9,1824848.0,24803809.0,132.6745601851852,85.0,0
6e6e93fb-352a-e911-812e-005056ad09ed,2700000.0,44756059.0,105.92349537037038,325.0,0
0f8606e1-2c9b-e711-8118-005056ad09ed,20000.0,1618693000.0,49.423171296296296,626.0,1
8c21cf1c-2d9b-e711-8118-005056ad09ed,22422.0,1618693000.0,119.58050925925926,626.0,1
689e221c-4cab-e611-8113-005056ad1ac5,376000.0,74461000.0,20.58391203703704,136.0,1
61789e5e-2d9b-e711-8118-005056ad09ed,178586.3,1618693000.0,48.66515046296296,626.0,0
4238632c-d001-eb11-a9c7-005056b57426,750000.0,1182000.0,14.81800925925926,23.0,0
7a3f5dd6-2d9b-e711-8118-005056ad09ed,4200.0,1618693000.0,41.45820601851852,626.0,0
ea9355dc-2d9b-e711-8118-005056ad09ed,685000.0,173768000.0,14.377094907407407,298.0,1
19406c76-bbbd-e711-8126-005056ad4f9d,42673.28,1618693000.0,0.0022916666666666,626.0,1
f75873ae-2e9b-e711-8118-005056ad09ed,1618.17,29385000.0,65.50753472222222,10.0,1
326c5979-9d0a-ec11-a9e6-a53255af747d,78408.0,206000.0,79.8008912037037,48.0,1
578e73ab-80ba-eb11-a9cf-005056b57426,362440.0,206000.0,158.67702546296297,48.0,1
28d760ac-2d9b-e711-8118-005056ad09ed,700000.0,312690000.0,128.66631944444444,498.0,0
316c0292-adca-e711-811c-005056ad09ed,700000.0,4092125.0,778.2146296296296,4.0,0
f91c7b29-7abe-e711-8126-005056ad4f9d,1.0,4092125.0,163.08387731481483,4.0,0
898841d0-a0d7-e811-812b-005056ad09ed,550000.0,10650865.0,352.21293981481483,18.0,0
ce895584-2e9b-e711-8118-005056ad09ed,15000.0,173768000.0,126.58188657407408,298.0,0
e0de4d8a-2e9b-e711-8118-005056ad09ed,15753.0,29385000.0,6.489918981481481,10.0,1
f3136f1d-1fe9-e911-a9b6-005056b57426,50000.0,13178000.0,420.1652199074074,87.0,0
7725fb9f-daf9-ea11-a9c6-005056b57426,1600000.0,2371000.0,54.04795138888889,75.0,0
caabf747-4160-e811-8133-005056ad4f9d,90000.0,0.0,89.99259259259259,61.0,1
1064a826-489a-e811-812b-005056ad6943,50000.0,0.0,1.9942824074074077,61.0,0
fd807c6a-85a9-ea11-a9c2-005056b5913b,385000.0,0.0,18.026736111111116,24.0,0
9342c791-2f9b-e711-8118-005056ad09ed,500.0,1618693000.0,41.464131944444446,626.0,0
3d96795d-f1f3-e811-812f-005056ad6943,450000.0,2762138.0,118.00099537037038,5.0,0
8d1c1b59-8ca1-e811-8127-005056ad09ed,45600.0,729264000.0,13.881828703703704,757.0,1
c25df948-86d7-e811-812b-005056ad09ed,198870.0,729264000.0,113.1479976851852,757.0,1
9b511d15-aeca-e711-811c-005056ad09ed,879200.0,729264000.0,287.3582523148148,757.0,1
27836e33-e052-e811-8131-005056ad4f9d,1380.0,729264000.0,205.3093287037037,757.0,1
ab7764ec-d717-e811-8120-005056ad09ed,19800.0,729264000.0,112.2550925925926,757.0,0
c6040030-51cd-e811-812e-005056ad6943,20000.0,729264000.0,281.3703009259259,757.0,0
950f8920-9f17-e611-8105-005056ad6943,5550.0,54371675.0,46.237175925925925,160.0,1
82217694-9e67-e911-a9a8-005056b5913b,637800.0,107879554.0,0.0031944444444444,350.0,1
0b333027-c9ff-e911-a9b7-005056b5913b,136120.0,107879554.0,0.0024189814814814,350.0,1
03108998-efd3-e911-a9be-005056b506e9,7600.0,107879554.0,0.0044560185185185,350.0,1
a3347118-4ae9-e911-a9b6-005056b5913b,130800.0,107879554.0,0.0027199074074074,350.0,1
54690e8c-60a1-e811-8135-005056ad4f9d,221550.0,389523000.0,5.356307870370371,232.0,0
7f0a51d6-8ba1-e811-8127-005056ad09ed,45600.0,389523000.0,5.140266203703704,232.0,0
770444d9-9fa0-e811-8127-005056ad09ed,450000.0,389523000.0,6.311550925925926,232.0,0
9a30a5b5-2f9b-e711-8118-005056ad09ed,2214156.0,140901827.0,118.29166666666669,350.0,1
e033df61-0c19-e611-8107-005056ad1ac5,980000.0,140901827.0,334.6978125,350.0,0
7ab0bcc2-9320-e711-8113-005056ad09ed,187900.0,140901827.0,11.7728125,350.0,1
499c4011-f28f-e611-8110-005056ad6943,134400.0,140901827.0,36.86861111111112,350.0,1
1d9ca4f1-31ac-e611-8111-005056ad6943,59200.0,140901827.0,0.0251388888888888,350.0,1
3ae23e07-2a4a-e711-8115-005056ad09ed,25000.0,1618693000.0,0.0007638888888888,626.0,1
35e71065-1f4a-e711-8117-005056ad6943,7500.0,1618693000.0,0.0009606481481481,626.0,1
c7434ea3-d6dd-e611-8111-005056ad09ed,45000.0,1618693000.0,0.001099537037037,626.0,1
f5bf1d57-309b-e711-8118-005056ad09ed,110583.0,173768000.0,36.585902777777775,298.0,1
6bba7e82-2d9b-e711-8118-005056ad09ed,250000.0,271030000.0,8.66412037037037,893.0,0
82e7005a-2e9b-e711-8118-005056ad09ed,869714.0,140901827.0,123.65390046296297,350.0,1
de9be99f-a01a-ea11-a9b8-005056b57426,1100000.0,15325000.0,98.04451388888889,470.0,0
bacad0db-bd01-ec11-a9e5-005056b506e9,41040.0,267256.0,4.041597222222222,5.0,1
0e0a5948-8b9c-e811-8135-005056ad4f9d,34560.0,267256.0,40.38784722222222,5.0,1
90742cbe-94d2-eb11-a9d1-005056b57426,345544.0,267256.0,22.145462962962963,5.0,1
afdd3dd0-b210-ec11-a9e6-a53255af747d,1005784.0,267256.0,14.941666666666666,5.0,1
2bcb91dd-0b1a-ec11-a9e6-a53255af747d,44520.0,267256.0,10.02488425925926,5.0,1
b9c2283d-dcf4-e811-812b-005056ad09ed,4870.0,267256.0,0.0026736111111111,5.0,1
b70a032e-fb68-e811-8126-005056ad09ed,1.0,267256.0,0.6658449074074074,5.0,0
bc0a032e-fb68-e811-8126-005056ad09ed,206680.0,267256.0,54.94715277777778,5.0,1
64272270-cbc7-e811-812e-005056ad6943,7980.0,267256.0,15.502592592592592,5.0,1
f8fbce87-7e87-e811-8135-005056ad4f9d,45600.0,267256.0,17.092604166666668,5.0,1
82acc963-10d9-e811-8139-005056ad4f9d,7140.0,267256.0,454.17524305555554,5.0,1
bb08f4bf-2894-e811-8127-005056ad09ed,110000.0,267256.0,0.0019444444444444,5.0,1
555d6ffd-2f9b-e711-8118-005056ad09ed,55000.0,29385000.0,54.51290509259259,10.0,1
f66c65ca-2d9b-e711-8118-005056ad09ed,635354.0,140901827.0,33.15609953703704,350.0,1
59df559f-3efb-e911-a9bf-005056b506e9,100000.0,0.0,272.0599305555556,76.0,0
1503fe5f-2e9b-e711-8118-005056ad09ed,5000.0,29385000.0,174.4938310185185,10.0,0
ae8606e1-2c9b-e711-8118-005056ad09ed,6900.0,74574297.0,6.7253125,160.0,1
e633df61-0c19-e611-8107-005056ad1ac5,1600000.0,69449357.0,131.69780092592592,330.0,0
f833df61-0c19-e611-8107-005056ad1ac5,200000.0,69449357.0,131.69775462962963,330.0,0
93e37da2-2e9b-e711-8118-005056ad09ed,1800000.0,69449357.0,201.3472337962963,330.0,0
1734603f-7aac-e811-812d-005056ad6943,7818.61,1864967296.0,222.02135416666667,3500.0,1
5048a452-2d9b-e711-8118-005056ad09ed,3000.0,1864967296.0,12.596296296296297,3500.0,1
7efd9e58-2d9b-e711-8118-005056ad09ed,4800.0,1864967296.0,19.61189814814815,3500.0,1
f1b08b76-2d9b-e711-8118-005056ad09ed,119000.0,1864967296.0,28.50641203703704,3500.0,1
1adb69b2-2d9b-e711-8118-005056ad09ed,96960.0,0.0,21.70489583333333,0.0,1
7d142f7a-03ce-e611-8111-005056ad09ed,5400.0,0.0,0.0073842592592592,0.0,1
1a054b8b-2a4a-e711-8115-005056ad09ed,28000.0,0.0,0.0018634259259259,0.0,1
0cfc6fbe-2d9b-e711-8118-005056ad09ed,2519.93,1864967296.0,32.66824074074074,3500.0,1
3854706b-42b1-e811-8129-005056ad09ed,135000.0,1864967296.0,232.84497685185184,3500.0,1
a6fe3206-2e9b-e711-8118-005056ad09ed,1250000.0,609126222.0,15.233622685185184,110.0,0
5f3a76a8-2e9b-e711-8118-005056ad09ed,10102.3,454811894.0,66.54653935185185,412.0,0
7215f227-0989-ec11-a9dd-005056b57426,197360.0,1055830000.0,9.800972222222224,3676.0,1
fa018d93-4823-ea11-a9b9-005056b57426,197360.0,1055830000.0,790.2501967592592,3676.0,1
8fcc7ba7-2f5e-ea11-a9c4-005056b506e9,158880.0,1055830000.0,707.1373148148148,3676.0,1
1431e984-084d-ea11-a9bb-005056b5913b,21600.0,1055830000.0,0.0171875,3676.0,1
7abb9d2a-30aa-e911-a9b5-005056b57426,526632.0,1055830000.0,95.5466550925926,3676.0,1
3c1813ae-702c-e811-8122-005056ad09ed,270695.0,454811894.0,62.11329861111111,412.0,1
4310e904-2d9b-e711-8118-005056ad09ed,80000.0,1864967296.0,176.40693287037038,3500.0,0
3a3d44e2-26d2-e811-8138-005056ad4f9d,74880.0,454811894.0,33.13681712962963,412.0,1
ffd9420a-8443-e611-810a-005056ad6943,157980.0,454811894.0,0.0022106481481481,412.0,1
c51f88a1-bc4d-e611-8113-005056ad4f9d,35150.0,454811894.0,0.0025,412.0,1
c82bef3c-cd16-e611-8105-005056ad6943,739074.0,454811894.0,0.0015277777777777,412.0,1
5e7bde10-2d9b-e711-8118-005056ad09ed,434016.0,454811894.0,32.62719907407408,412.0,1
6b7cde10-2d9b-e711-8118-005056ad09ed,94996.0,454811894.0,32.62888888888889,412.0,1
fa7cde10-2d9b-e711-8118-005056ad09ed,281150.0,454811894.0,20.314722222222223,412.0,1
b2ced616-2d9b-e711-8118-005056ad09ed,29578.0,454811894.0,6.341712962962963,412.0,1
3ccfd616-2d9b-e711-8118-005056ad09ed,27160.0,454811894.0,18.31284722222222,412.0,1
c4cfd616-2d9b-e711-8118-005056ad09ed,1037927.0,454811894.0,84.29166666666667,412.0,1
8a21cf1c-2d9b-e711-8118-005056ad09ed,39240.0,454811894.0,37.39167824074074,412.0,1
16730dd2-f87b-e811-812b-005056ad6943,220230.0,454811894.0,20.96711805555556,412.0,1
fd21cf1c-2d9b-e711-8118-005056ad09ed,193600.0,454811894.0,37.32177083333333,412.0,1
0f23cf1c-2d9b-e711-8118-005056ad09ed,37520.0,454811894.0,18.31118055555556,412.0,1
e9d6c922-2d9b-e711-8118-005056ad09ed,254672.0,454811894.0,5.388032407407407,412.0,1
74d7c922-2d9b-e711-8118-005056ad09ed,372655.0,454811894.0,48.79947916666666,412.0,1
7474e767-2f9b-e711-8118-005056ad09ed,40320.0,454811894.0,45.79502314814815,412.0,1
57d8c922-2d9b-e711-8118-005056ad09ed,7379.0,454811894.0,7.355671296296296,412.0,1
7b42bf2e-2d9b-e711-8118-005056ad09ed,3800.0,454811894.0,9.551655092592592,412.0,1
e07bde10-2d9b-e711-8118-005056ad09ed,718280.0,454811894.0,89.54471064814815,412.0,1
d3779cda-2e5c-e711-8118-005056ad6943,18500.0,454811894.0,0.0015046296296296,412.0,0
194bb2b9-7a03-e711-8113-005056ad6943,205160.0,454811894.0,0.0099652777777777,412.0,1
bee0ac1f-b318-e711-8112-005056ad09ed,859360.0,454811894.0,0.0015972222222222,412.0,1
70427470-c54b-e711-8115-005056ad09ed,154440.0,454811894.0,0.001099537037037,412.0,1
4bbfd2f9-d7bb-e611-8110-9f88f033c402,145660.0,454811894.0,0.0014351851851851,412.0,1
38d10ec9-b318-e711-8112-005056ad09ed,4680.0,454811894.0,0.002349537037037,412.0,1
bf60416b-d18c-e711-8122-005056ad4f9d,180180.0,454811894.0,0.0013773148148148,412.0,1
b9f45e62-dce7-e611-8113-005056ad6943,49548.0,454811894.0,0.0010763888888888,412.0,0
85faa340-ec8f-e611-8110-005056ad6943,36860.0,454811894.0,48.99418981481482,412.0,1
ab3e9764-a10d-e711-8111-005056ad09ed,824325.0,454811894.0,0.0009606481481481,412.0,1
13eed806-d18c-e711-8122-005056ad4f9d,75465.0,454811894.0,0.0009027777777777,412.0,1
290d1982-d82a-e711-811e-005056ad4f9d,515400.0,454811894.0,0.0020717592592592,412.0,1
5282131d-ef8f-e611-8110-005056ad6943,38570.0,454811894.0,48.97528935185185,412.0,1
d66173ac-ef8f-e611-8110-005056ad6943,25440.0,454811894.0,48.97157407407408,412.0,1
0d2a7123-f08f-e611-8110-005056ad6943,91520.0,454811894.0,9.976284722222225,412.0,1
99364f30-b02a-e711-8116-005056ad6943,515400.0,454811894.0,0.9480208333333332,412.0,1
0153ecd6-55b7-e611-8112-eac751b2a285,262444.0,454811894.0,0.0009375,412.0,1
cdd19c63-14e5-e711-8128-005056ad4f9d,252570.0,454811894.0,35.853171296296296,412.0,1
6eae7d8e-2d9b-e711-8118-005056ad09ed,1343846.0,97274911.0,877.4902893518519,350.0,1
a043331a-2f9b-e711-8118-005056ad09ed,101310.0,97274911.0,10.64642361111111,350.0,1
1544331a-2f9b-e711-8118-005056ad09ed,38720.0,97274911.0,0.2381481481481481,350.0,1
ce55d27f-2f9b-e711-8118-005056ad09ed,550000.0,1864967296.0,117.29166666666669,3500.0,1
fe4ca1e1-1312-e611-8107-005056ad1ac5,16500.0,74574297.0,357.23186342592595,160.0,1
80a23248-cc2a-e711-8116-005056ad6943,16500.0,74574297.0,0.0009259259259259,160.0,0
5877614d-453a-e711-8114-005056ad09ed,5280.0,74574297.0,0.0015162037037037,160.0,1
2a84eb1b-e5ac-e611-8119-005056ad4f9d,19800.0,74574297.0,0.0011921296296296,160.0,1
af86b117-07ce-e611-8111-005056ad09ed,6600.0,74574297.0,0.0016782407407407,160.0,1
b50ebf7b-248f-e611-8110-005056ad6943,5280.0,74574297.0,50.00712962962963,160.0,1
e86f4890-48b1-e811-8137-005056ad4f9d,1226087.5,1864967296.0,215.9231712962963,3500.0,1
81ad04db-2c9b-e711-8118-005056ad09ed,750000.0,891700000.0,957.5498842592592,2500.0,0
79773e6a-c01f-ec11-a9d8-005056b57426,320048.0,891700000.0,149.95564814814816,2500.0,0
3013f40e-060b-ea11-a9b7-005056b5913b,901067.0,891700000.0,462.0123842592593,2500.0,1
ad084fed-a21d-ec11-a9d7-e84f749b98f3,320048.0,891700000.0,13.859155092592593,2500.0,1
b6bf1d57-309b-e711-8118-005056ad09ed,4911176.0,891700000.0,1286.6000115740742,2500.0,1
b211b19e-4867-eb11-a9ce-005056b5913b,947269.0,891700000.0,11.631319444444443,2500.0,1
162aca93-f898-ec11-a9e5-005056b5913b,787708.0,891700000.0,14.755902777777775,2500.0,1
ab1acd59-cc88-eb11-a9cd-005056b57426,130480.0,891700000.0,5.225,2500.0,1
92c07c74-e69e-eb11-a9cf-005056b5913b,1350257.0,891700000.0,93.8542476851852,2500.0,1
e8d565d4-2415-ea11-a9b8-005056b57426,11720.0,891700000.0,256.17716435185184,2500.0,0
40068179-6bc5-ea11-a9c3-005056b5913b,11720.0,891700000.0,35.554270833333334,2500.0,1
ef122718-6329-e911-812e-005056ad09ed,91080.0,891700000.0,301.9601851851852,2500.0,1
e2b97e82-2d9b-e711-8118-005056ad09ed,800000.0,1864967296.0,29.401516203703704,3500.0,1
855b8588-2d9b-e711-8118-005056ad09ed,11880.0,97274911.0,27.394837962962963,350.0,0
3e3f1f2a-2e9b-e711-8118-005056ad09ed,2640.0,97274911.0,13.38681712962963,350.0,1
f7ee183c-2e9b-e711-8118-005056ad09ed,75000.0,1864967296.0,30.36689814814815,3500.0,1
3b7b6278-2e9b-e711-8118-005056ad09ed,213120.0,97274911.0,6.404490740740741,350.0,1
